,settlement_date,settlement_period,period_hour,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,is_holiday,item_id
6740,2021-05-21 11:00:00,23,11:00:00,30812,31356,28795.0,4087,6527,2320,13080,0,7,1299,799,0,-37,0,802,0,UK
6741,2021-05-21 11:30:00,24,11:30:00,30697,31221,28758.0,4087,6527,2450,13080,0,7,1299,800,0,-17,0,802,0,UK
6742,2021-05-21 12:00:00,25,12:00:00,30677,31243,28737.0,4077,6527,2740,13080,0,3,1299,800,0,-63,0,803,0,UK
6743,2021-05-21 12:30:00,26,12:30:00,30451,31057,28596.0,4066,6527,2870,13080,0,7,1300,802,0,-99,0,804,0,UK
6744,2021-05-21 13:00:00,27,13:00:00,30246,30796,28369.0,4100,6527,2800,13080,0,7,1396,890,0,-43,0,898,0,UK
6745,2021-05-21 13:30:00,28,13:30:00,29788,30378,27963.0,4134,6527,2550,13080,0,7,1398,896,0,-83,0,901,0,UK
6746,2021-05-21 14:00:00,29,14:00:00,29584,30091,27763.0,4131,6527,2460,13080,0,7,1399,896,0,34,0,901,0,UK
6747,2021-05-21 14:30:00,30,14:30:00,29183,29704,27431.0,4128,6527,2390,13080,0,5,1397,896,0,-16,0,901,0,UK
6748,2021-05-21 15:00:00,31,15:00:00,29124,29663,27365.0,4133,6527,2370,13080,0,4,933,896,0,-35,0,901,0,UK
6749,2021-05-21 15:30:00,32,15:30:00,29428,29933,27629.0,4137,6527,2120,13080,0,5,907,896,0,51,0,901,0,UK
6750,2021-05-21 16:00:00,33,16:00:00,30032,30591,28063.0,4134,6527,1810,13080,0,7,907,896,0,-52,0,901,0,UK
6751,2021-05-21 16:30:00,34,16:30:00,30817,31325,28786.0,4131,6527,1530,13080,0,8,907,896,0,78,34,901,0,UK
6752,2021-05-21 17:00:00,35,17:00:00,31687,32193,29522.0,4085,6527,1260,13080,0,6,906,894,0,126,0,901,0,UK
6753,2021-05-21 17:30:00,36,17:30:00,31847,32355,29648.0,4038,6527,980,13080,0,8,906,893,0,254,65,901,0,UK
6754,2021-05-21 18:00:00,37,18:00:00,31636,32146,29490.0,3985,6527,853,13080,0,10,858,849,0,279,51,855,0,UK
6755,2021-05-21 18:30:00,38,18:30:00,31515,32024,29392.0,3931,6527,626,13080,0,9,856,846,0,279,18,853,0,UK
6756,2021-05-21 19:00:00,39,19:00:00,31188,31697,29015.0,3875,6527,372,13080,0,9,860,847,0,279,22,854,0,UK
6757,2021-05-21 19:30:00,40,19:30:00,30708,31219,28516.0,3819,6527,208,13080,0,11,857,847,0,236,5,853,0,UK
6758,2021-05-21 20:00:00,41,20:00:00,30081,30589,27890.0,3712,6527,58,13080,0,8,857,848,0,260,82,853,0,UK
6759,2021-05-21 20:30:00,42,20:30:00,29487,29995,27304.0,3604,6527,4,13080,0,8,870,847,0,127,9,854,0,UK
6760,2021-05-21 21:00:00,43,21:00:00,28868,29376,26797.0,3526,6527,0,13080,0,8,1567,802,0,88,74,805,0,UK
6761,2021-05-21 21:30:00,44,21:30:00,27937,28469,25858.0,3448,6527,0,13080,0,8,1606,797,0,-24,11,803,0,UK
6762,2021-05-21 22:00:00,45,22:00:00,26621,27264,24576.0,3380,6527,0,13080,0,12,1415,708,0,-131,58,710,0,UK
6763,2021-05-21 22:30:00,46,22:30:00,25135,25956,23161.0,3311,6527,0,13080,0,16,1408,702,0,-285,-20,707,0,UK
6764,2021-05-21 23:00:00,47,23:00:00,23413,24838,21562.0,3248,6527,0,13080,0,630,1370,685,0,-295,18,687,0,UK
6765,2021-05-21 23:30:00,48,23:30:00,22311,23371,20585.0,3184,6527,0,13080,0,407,1347,684,0,-153,15,686,0,UK
6766,2021-05-22 00:00:00,1,0:00:00,21372,22451,19691.0,3004,6527,0,13080,0,294,533,684,0,-218,-67,685,0,UK
6767,2021-05-22 00:30:00,2,0:30:00,20902,22451,19219.0,2824,6527,0,13080,0,561,475,683,0,-304,-184,685,0,UK
6768,2021-05-22 01:00:00,3,1:00:00,20910,22816,19209.0,2747,6527,0,13080,0,920,668,682,0,-304,-182,685,0,UK
6769,2021-05-22 01:30:00,4,1:30:00,21003,22865,19309.0,2669,6527,0,13080,0,878,675,681,0,-304,-180,686,0,UK
6770,2021-05-22 02:00:00,5,2:00:00,20861,22766,19184.0,2609,6527,0,13080,0,915,635,629,0,-304,-186,686,0,UK
6771,2021-05-22 02:30:00,6,2:30:00,20399,22442,18699.0,2549,6527,0,13080,0,946,633,623,0,-304,-293,686,0,UK
6772,2021-05-22 03:00:00,7,3:00:00,20107,21912,18342.0,2493,6527,0,13080,0,677,387,543,0,-304,-324,686,0,UK
6773,2021-05-22 03:30:00,8,3:30:00,19818,21645,18006.0,2436,6527,0,13080,0,621,378,538,0,-304,-402,685,0,UK
6774,2021-05-22 04:00:00,9,4:00:00,19741,21479,17896.0,2274,6527,0,13080,0,539,521,583,0,-304,-395,686,0,UK
6775,2021-05-22 04:30:00,10,4:30:00,19557,21490,17751.0,2111,6527,0,13080,0,626,525,588,0,-304,-503,686,0,UK
6776,2021-05-22 05:00:00,11,5:00:00,19484,21432,17679.0,2056,6527,9,13080,0,753,190,632,0,-304,-391,686,0,UK
6777,2021-05-22 05:30:00,12,5:30:00,19913,21753,18080.0,2001,6527,53,13080,0,796,177,632,0,-304,-240,686,0,UK
6778,2021-05-22 06:00:00,13,6:00:00,20951,22449,18993.0,1960,6527,181,13080,0,608,367,499,0,-303,-87,686,0,UK
6779,2021-05-22 06:30:00,14,6:30:00,21902,23200,19880.0,1919,6527,428,13080,0,466,458,490,0,-327,-5,686,0,UK
6780,2021-05-22 07:00:00,15,7:00:00,23607,24687,21449.0,1907,6527,786,13080,0,24,1354,489,0,-445,-111,687,0,UK
6781,2021-05-22 07:30:00,16,7:30:00,24832,25986,22574.0,1895,6527,1170,13080,0,8,1367,495,0,-455,-191,686,0,UK
6782,2021-05-22 08:00:00,17,8:00:00,26445,27642,24050.0,1921,6527,1530,13080,0,6,1502,734,0,-455,-236,752,0,UK
6783,2021-05-22 08:30:00,18,8:30:00,27397,28728,24918.0,1947,6527,1920,13080,0,7,1507,753,0,-455,-369,755,0,UK
6784,2021-05-22 09:00:00,19,9:00:00,28379,29847,25811.0,1947,6527,2180,13080,0,5,1699,842,0,-455,-508,851,0,UK
6785,2021-05-22 09:30:00,20,9:30:00,28777,30220,26164.0,1947,6527,2440,13080,0,9,1706,848,0,-456,-478,854,0,UK
6786,2021-05-22 10:00:00,21,10:00:00,28783,30244,26117.0,1836,6527,2650,13080,0,9,1754,870,0,-456,-496,876,0,UK
6787,2021-05-22 10:30:00,22,10:30:00,28653,30148,25951.0,1725,6527,2970,13080,0,6,1756,871,0,-456,-533,877,0,UK
6788,2021-05-22 11:00:00,23,11:00:00,28575,30075,25840.0,1691,6527,3360,13080,0,9,1756,871,0,-456,-535,878,0,UK
6789,2021-05-22 11:30:00,24,11:30:00,28753,30254,25971.0,1657,6527,3840,13080,0,9,1756,871,0,-456,-536,877,0,UK
6790,2021-05-22 12:00:00,25,12:00:00,28579,30079,25805.0,1650,6527,4160,13080,0,9,1756,871,0,-456,-535,877,0,UK
6791,2021-05-22 12:30:00,26,12:30:00,28159,29660,25400.0,1642,6527,4410,13080,0,9,1756,873,0,-456,-536,877,0,UK
6792,2021-05-22 13:00:00,27,13:00:00,27699,29197,24979.0,1643,6527,4350,13080,0,6,1901,940,0,-456,-536,949,0,UK
6793,2021-05-22 13:30:00,28,13:30:00,26902,28402,24210.0,1643,6527,4090,13080,0,9,1904,944,0,-456,-535,952,0,UK
6794,2021-05-22 14:00:00,29,14:00:00,26261,27761,23588.0,1616,6527,4400,13080,0,8,1903,944,0,-456,-536,952,0,UK
6795,2021-05-22 14:30:00,30,14:30:00,25787,27285,23170.0,1588,6527,4640,13080,0,7,1903,946,0,-456,-535,952,0,UK
6796,2021-05-22 15:00:00,31,15:00:00,25747,27246,23147.0,1574,6527,4620,13080,0,7,2000,989,0,-456,-536,998,0,UK
6797,2021-05-22 15:30:00,32,15:30:00,25629,27101,23041.0,1559,6527,4270,13080,0,7,2004,992,0,-456,-509,1000,0,UK
6798,2021-05-22 16:00:00,33,16:00:00,25832,27178,23203.0,1494,6527,4010,13080,0,7,2004,992,0,-456,-383,971,0,UK
6799,2021-05-22 16:30:00,34,16:30:00,26811,28151,24146.0,1429,6527,3810,13080,0,8,2004,992,0,-456,-376,969,0,UK
6800,2021-05-22 17:00:00,35,17:00:00,28068,29545,25367.0,1373,6527,3410,13080,0,9,2004,992,0,-456,-512,921,0,UK
6801,2021-05-22 17:30:00,36,17:30:00,28794,30260,26053.0,1316,6527,2600,13080,0,3,2004,992,0,-456,-507,919,0,UK
6802,2021-05-22 18:00:00,37,18:00:00,29015,30443,26280.0,1208,6527,1950,13080,0,9,2004,992,0,-456,-463,967,0,UK
6803,2021-05-22 18:30:00,38,18:30:00,29304,30688,26597.0,1099,6527,1460,13080,0,12,2004,992,0,-435,-437,968,0,UK
6804,2021-05-22 19:00:00,39,19:00:00,29764,31098,27089.0,974,6527,999,13080,0,2,2004,992,0,-375,-457,851,0,UK
6805,2021-05-22 19:30:00,40,19:30:00,29568,30831,26913.0,849,6527,630,13080,0,1,2004,992,0,-353,-409,847,0,UK
6806,2021-05-22 20:00:00,41,20:00:00,29249,30596,26586.0,770,6527,334,13080,0,1,2004,992,0,-445,-401,756,0,UK
6807,2021-05-22 20:30:00,42,20:30:00,28886,30268,26228.0,691,6527,64,13080,0,2,2004,992,0,-446,-434,753,0,UK
6808,2021-05-22 21:00:00,43,21:00:00,28767,29957,26066.0,657,6527,4,13080,0,8,2003,992,0,-371,-311,990,0,UK
6809,2021-05-22 21:30:00,44,21:30:00,28653,29955,25925.0,622,6527,1,13080,0,8,2003,992,0,-436,-358,1000,0,UK
6810,2021-05-22 22:00:00,45,22:00:00,27638,28935,24916.0,619,6527,0,13080,0,8,2003,992,0,-367,-422,993,0,UK
6811,2021-05-22 22:30:00,46,22:30:00,26727,27901,24027.0,615,6527,0,13080,0,7,2002,991,0,-360,-307,992,0,UK
6812,2021-05-22 23:00:00,47,23:00:00,25377,26452,22796.0,627,6527,0,13080,0,7,1908,947,0,-390,-178,953,0,UK
6813,2021-05-22 23:30:00,48,23:30:00,24125,25065,21639.0,639,6527,0,13080,0,5,1904,942,0,-276,-159,951,0,UK
6814,2021-05-23 00:00:00,1,0:00:00,22957,23622,20524.0,662,6527,0,13080,0,7,1714,854,0,-126,-32,857,0,UK
6815,2021-05-23 00:30:00,2,0:30:00,22124,22653,19778.0,684,6527,0,13080,0,7,1706,846,0,-22,0,854,0,UK
6816,2021-05-23 01:00:00,3,1:00:00,21755,22259,19477.0,741,6527,0,13080,0,4,1610,803,0,82,0,805,0,UK
6817,2021-05-23 01:30:00,4,1:30:00,21795,22298,19577.0,798,6527,0,13080,0,3,1606,800,0,242,53,803,0,UK
6818,2021-05-23 02:00:00,5,2:00:00,21590,22093,19442.0,866,6527,0,13080,0,3,1607,799,0,361,10,803,0,UK
6819,2021-05-23 02:30:00,6,2:30:00,21170,21673,19046.0,933,6527,0,13080,0,3,1607,798,0,288,0,803,0,UK
6820,2021-05-23 03:00:00,7,3:00:00,20674,21177,18513.0,997,6527,0,13080,0,3,1512,754,0,378,20,757,0,UK
6821,2021-05-23 03:30:00,8,3:30:00,20394,20897,18234.0,1060,6527,0,13080,0,3,1508,751,0,401,0,756,0,UK
6822,2021-05-23 04:00:00,9,4:00:00,20232,20855,18146.0,1093,6527,0,13080,0,123,1509,751,0,402,69,756,0,UK
6823,2021-05-23 04:30:00,10,4:30:00,19662,20500,17879.0,1126,6527,0,13080,0,338,1509,751,0,402,58,755,0,UK
6824,2021-05-23 05:00:00,11,5:00:00,19410,20799,17665.0,1166,6527,27,13080,0,889,1508,751,0,402,190,755,0,UK
6825,2021-05-23 05:30:00,12,5:30:00,19293,20859,17594.0,1206,6527,253,13080,0,1066,1508,751,0,402,270,755,0,UK
6826,2021-05-23 06:00:00,13,6:00:00,19758,21114,18042.0,1244,6527,645,13080,0,856,1509,751,0,402,201,756,0,UK
6827,2021-05-23 06:30:00,14,6:30:00,20078,21261,18325.0,1282,6527,1010,13080,0,683,1512,752,0,402,83,756,0,UK
6828,2021-05-23 07:00:00,15,7:00:00,20756,21536,18924.0,1420,6527,1550,13080,0,280,1615,796,0,370,0,800,0,UK
6829,2021-05-23 07:30:00,16,7:30:00,21323,22343,19469.0,1558,6527,1980,13080,0,520,1608,800,0,290,0,802,0,UK
6830,2021-05-23 08:00:00,17,8:00:00,22385,22983,20452.0,1746,6527,2420,13080,0,98,1704,845,0,169,0,850,0,UK
6831,2021-05-23 08:30:00,18,8:30:00,23168,23677,21192.0,1934,6527,2750,13080,0,9,1707,848,0,50,0,852,0,UK
6832,2021-05-23 09:00:00,19,9:00:00,23769,24278,21747.0,2145,6527,3240,13080,0,9,1706,848,0,128,0,853,0,UK
6833,2021-05-23 09:30:00,20,9:30:00,24169,24678,22143.0,2356,6527,3710,13080,0,9,1705,848,0,37,26,853,0,UK
6834,2021-05-23 10:00:00,21,10:00:00,24632,25292,22668.0,2512,6527,4200,13080,0,9,1706,847,0,-84,-67,852,0,UK
6835,2021-05-23 10:30:00,22,10:30:00,24457,25417,22522.0,2668,6527,4470,13080,0,9,1705,846,0,-247,-204,852,0,UK
6836,2021-05-23 11:00:00,23,11:00:00,24505,25768,22585.0,2871,6527,4290,13080,0,9,1611,801,0,-398,-356,804,0,UK
6837,2021-05-23 11:30:00,24,11:30:00,25003,26467,23098.0,3073,6527,4360,13080,0,8,1606,798,0,-456,-500,802,0,UK
6838,2021-05-23 12:00:00,25,12:00:00,25409,26907,23519.0,3222,6527,4330,13080,0,7,1605,798,0,-456,-535,802,0,UK
6839,2021-05-23 12:30:00,26,12:30:00,25218,26717,23461.0,3370,6527,4420,13080,0,8,1605,798,0,-456,-535,801,0,UK
6840,2021-05-23 13:00:00,27,13:00:00,25179,26680,23503.0,3507,6527,4070,13080,0,9,1606,799,0,-456,-536,803,0,UK
6841,2021-05-23 13:30:00,28,13:30:00,25232,26732,23557.0,3643,6527,4110,13080,0,9,1606,799,0,-456,-535,803,0,UK
6842,2021-05-23 14:00:00,29,14:00:00,25059,26565,23529.0,3718,6527,3700,13080,0,14,1605,799,0,-456,-536,801,0,UK
6843,2021-05-23 14:30:00,30,14:30:00,25040,26792,23507.0,3793,6527,3340,13080,0,260,1607,799,0,-456,-536,801,0,UK
6844,2021-05-23 15:00:00,31,15:00:00,25572,27064,23999.0,3823,6527,3250,13080,0,19,1619,800,0,-456,-517,802,0,UK
6845,2021-05-23 15:30:00,32,15:30:00,26159,27552,24540.0,3852,6527,2380,13080,0,14,1607,800,0,-451,-428,801,0,UK
6846,2021-05-23 16:00:00,33,16:00:00,27195,28544,25479.0,3822,6527,2270,13080,0,11,1605,800,0,-399,-439,802,0,UK
6847,2021-05-23 16:30:00,34,16:30:00,28504,29825,26611.0,3792,6527,1960,13080,0,8,1605,802,0,-455,-358,802,0,UK
6848,2021-05-23 17:00:00,35,17:00:00,29501,30946,27454.0,3660,6527,1710,13080,0,12,1798,890,0,-455,-478,898,0,UK
6849,2021-05-23 17:30:00,36,17:30:00,29578,31084,27449.0,3528,6527,1180,13080,0,15,1806,896,0,-456,-535,901,0,UK
6850,2021-05-23 18:00:00,37,18:00:00,30120,31617,27927.0,3438,6527,857,13080,0,4,1805,896,0,-457,-536,901,0,UK
6851,2021-05-23 18:30:00,38,18:30:00,29743,31244,27463.0,3348,6527,524,13080,0,9,1805,895,0,-457,-535,901,0,UK
6852,2021-05-23 19:00:00,39,19:00:00,29444,30942,27091.0,3237,6527,344,13080,0,6,1717,851,0,-457,-535,854,0,UK
6853,2021-05-23 19:30:00,40,19:30:00,29328,30825,26944.0,3126,6527,196,13080,0,4,1705,848,0,-457,-536,852,0,UK
6854,2021-05-23 20:00:00,41,20:00:00,29124,30619,26715.0,2999,6527,75,13080,0,2,1704,840,0,-457,-536,853,0,UK
6855,2021-05-23 20:30:00,42,20:30:00,28576,30072,26202.0,2871,6527,16,13080,0,4,1704,838,0,-457,-535,852,0,UK
6856,2021-05-23 21:00:00,43,21:00:00,28133,29632,25754.0,2792,6527,2,13080,0,6,1610,802,0,-457,-536,802,0,UK
6857,2021-05-23 21:30:00,44,21:30:00,27081,28583,24726.0,2712,6527,0,13080,0,9,1606,798,0,-457,-536,800,0,UK
6858,2021-05-23 22:00:00,45,22:00:00,25993,27496,23681.0,2606,6527,0,13080,0,11,1511,753,0,-457,-535,757,0,UK
6859,2021-05-23 22:30:00,46,22:30:00,24530,26054,22270.0,2499,6527,0,13080,0,32,1507,748,0,-457,-535,756,0,UK
6860,2021-05-23 23:00:00,47,23:00:00,23120,24934,21051.0,2348,6527,0,13080,0,322,1374,688,0,-456,-536,690,0,UK
6861,2021-05-23 23:30:00,48,23:30:00,21889,24037,19942.0,2196,6527,0,13080,0,656,1369,683,0,-456,-536,688,0,UK
6862,2021-05-24 00:00:00,1,0:00:00,21048,23680,19164.0,1994,6527,0,13080,0,1140,1369,683,0,-456,-536,688,0,UK
6863,2021-05-24 00:30:00,2,0:30:00,20789,23426,18964.0,1791,6527,0,13080,0,1145,1369,684,0,-456,-536,687,0,UK
6864,2021-05-24 01:00:00,3,1:00:00,20924,23556,19109.0,1729,6527,0,13080,0,1141,1369,684,0,-456,-535,687,0,UK
6865,2021-05-24 01:30:00,4,1:30:00,21109,23630,19376.0,1667,6527,0,13080,0,1044,1369,684,0,-456,-521,686,0,UK
6866,2021-05-24 02:00:00,5,2:00:00,21209,23436,19504.0,1624,6527,0,13080,0,816,1368,679,0,-456,-455,688,0,UK
6867,2021-05-24 02:30:00,6,2:30:00,20960,23556,19283.0,1581,6527,0,13080,0,1193,1369,679,0,-454,-449,688,0,UK
6868,2021-05-24 03:00:00,7,3:00:00,20432,22403,18833.0,1543,6527,0,13080,0,786,1368,683,0,-386,-299,687,0,UK
6869,2021-05-24 03:30:00,8,3:30:00,20118,21857,18650.0,1504,6527,0,13080,0,627,1369,684,0,-448,-164,687,0,UK
6870,2021-05-24 04:00:00,9,4:00:00,19980,21422,18587.0,1442,6527,0,13080,0,558,1367,682,0,-358,-26,686,0,UK
6871,2021-05-24 04:30:00,10,4:30:00,19937,21230,18612.0,1379,6527,0,13080,0,509,1368,683,0,-284,0,687,0,UK
6872,2021-05-24 05:00:00,11,5:00:00,20522,21191,19190.0,1330,6527,34,13080,0,27,1369,683,0,-142,0,686,0,UK
6873,2021-05-24 05:30:00,12,5:30:00,21303,21989,19859.0,1280,6527,247,13080,0,8,1370,688,0,-178,0,686,0,UK
6874,2021-05-24 06:00:00,13,6:00:00,23719,24407,22043.0,1276,6527,656,13080,0,8,1740,860,0,-180,0,869,0,UK
6875,2021-05-24 06:30:00,14,6:30:00,25867,26637,24035.0,1272,6527,1260,13080,0,6,1755,874,0,-192,-72,875,0,UK
6876,2021-05-24 07:00:00,15,7:00:00,28352,29429,26308.0,1267,6527,1940,13080,0,9,1994,984,0,-344,-224,995,0,UK
6877,2021-05-24 07:30:00,16,7:30:00,29574,30899,27384.0,1261,6527,2500,13080,0,10,2003,992,0,-440,-375,999,0,UK
6878,2021-05-24 08:00:00,17,8:00:00,30132,31609,27803.0,1322,6527,3100,13080,0,9,2002,992,0,-456,-512,999,0,UK
6879,2021-05-24 08:30:00,18,8:30:00,30342,31766,28071.0,1382,6527,3590,13080,0,11,2003,992,0,-435,-478,999,0,UK
6880,2021-05-24 09:00:00,19,9:00:00,30547,31706,28304.0,1450,6527,4330,13080,0,8,2002,992,0,-323,-328,999,0,UK
6881,2021-05-24 09:30:00,20,9:30:00,30714,31787,28490.0,1518,6527,4750,13080,0,7,2002,992,0,-389,-177,999,0,UK
6882,2021-05-24 10:00:00,21,10:00:00,30528,31391,28346.0,1618,6527,5300,13080,0,8,2002,992,0,-323,-32,999,0,UK
6883,2021-05-24 10:30:00,22,10:30:00,30287,31126,28168.0,1718,6527,5110,13080,0,7,2002,992,0,-332,0,999,0,UK
6884,2021-05-24 11:00:00,23,11:00:00,30433,31165,28304.0,1812,6527,5130,13080,0,6,2002,992,0,-226,0,999,0,UK
6885,2021-05-24 11:30:00,24,11:30:00,30660,31319,28509.0,1905,6527,5260,13080,0,7,2002,992,0,-152,0,999,0,UK
6886,2021-05-24 12:00:00,25,12:00:00,30965,31523,28844.0,1981,6527,4560,13080,0,9,2002,992,0,-49,0,1000,0,UK
6887,2021-05-24 12:30:00,26,12:30:00,30957,31597,28968.0,2056,6527,4950,13080,0,9,2001,992,0,-131,0,999,0,UK
6888,2021-05-24 13:00:00,27,13:00:00,30687,31237,28733.0,2128,6527,5180,13080,0,9,2001,992,0,-41,0,999,0,UK
6889,2021-05-24 13:30:00,28,13:30:00,30175,30684,28263.0,2200,6527,4780,13080,0,9,2002,992,0,36,0,1000,0,UK
6890,2021-05-24 14:00:00,29,14:00:00,29829,30336,27819.0,2265,6527,5070,13080,0,7,2002,992,0,168,0,1000,0,UK
6891,2021-05-24 14:30:00,30,14:30:00,28835,29343,26778.0,2329,6527,4640,13080,0,8,2002,992,0,95,27,999,0,UK
6892,2021-05-24 15:00:00,31,15:00:00,28696,29314,26623.0,2352,6527,4260,13080,0,7,2002,992,0,-57,-54,1000,0,UK
6893,2021-05-24 15:30:00,32,15:30:00,29487,30150,27377.0,2374,6527,3560,13080,0,5,2001,992,0,-147,-11,999,0,UK
6894,2021-05-24 16:00:00,33,16:00:00,30100,30670,27948.0,2308,6527,3280,13080,0,7,2002,992,0,-63,56,1018,0,UK
6895,2021-05-24 16:30:00,34,16:30:00,31085,31595,28793.0,2242,6527,3390,13080,0,10,2002,992,0,78,209,1019,0,UK
6896,2021-05-24 17:00:00,35,17:00:00,32229,32737,29766.0,2149,6527,3270,13080,0,8,2001,992,0,109,323,1008,0,UK
6897,2021-05-24 17:30:00,36,17:30:00,32763,33273,30218.0,2055,6527,2620,13080,0,10,2002,992,0,234,465,1007,0,UK
6898,2021-05-24 18:00:00,37,18:00:00,33129,33636,30603.0,1955,6527,1840,13080,0,7,2002,992,0,262,504,1019,0,UK
6899,2021-05-24 18:30:00,38,18:30:00,33098,33605,30486.0,1854,6527,1610,13080,0,7,2002,992,0,263,504,1019,0,UK
6900,2021-05-24 19:00:00,39,19:00:00,32903,33410,30275.0,1779,6527,1230,13080,0,7,2001,992,0,262,504,705,0,UK
6901,2021-05-24 19:30:00,40,19:30:00,32327,32836,29735.0,1704,6527,628,13080,0,9,2002,992,0,263,504,693,0,UK
6902,2021-05-24 20:00:00,41,20:00:00,31986,32495,29439.0,1650,6527,267,13080,0,9,2002,992,0,271,504,718,0,UK
6903,2021-05-24 20:30:00,42,20:30:00,31170,31683,28723.0,1596,6527,45,13080,0,13,2002,992,0,272,504,719,0,UK
6904,2021-05-24 21:00:00,43,21:00:00,30809,31316,28452.0,1570,6527,3,13080,0,7,2002,992,0,272,451,989,0,UK
6905,2021-05-24 21:30:00,44,21:30:00,30015,30524,27757.0,1543,6527,1,13080,0,9,2001,992,0,272,427,999,0,UK
6906,2021-05-24 22:00:00,45,22:00:00,28395,28904,26119.0,1566,6527,1,13080,0,9,2001,992,0,256,334,999,0,UK
6907,2021-05-24 22:30:00,46,22:30:00,26567,27075,24370.0,1589,6527,0,13080,0,8,2001,988,0,127,192,999,0,UK
6908,2021-05-24 23:00:00,47,23:00:00,24670,25176,22610.0,1628,6527,0,13080,0,6,1668,834,0,115,180,833,0,UK
6909,2021-05-24 23:30:00,48,23:30:00,23255,23764,21273.0,1667,6527,0,13080,0,9,1654,819,0,258,331,827,0,UK
6910,2021-05-25 00:00:00,1,0:00:00,22147,22656,20240.0,1669,6527,0,13080,0,9,1380,692,0,294,340,693,0,UK
6911,2021-05-25 00:30:00,2,0:30:00,21499,22011,19653.0,1671,6527,0,13080,0,12,1369,683,0,294,261,688,0,UK
6912,2021-05-25 01:00:00,3,1:00:00,21335,21847,19548.0,1724,6527,0,13080,0,12,1368,683,0,294,232,687,0,UK
6913,2021-05-25 01:30:00,4,1:30:00,21346,21962,19618.0,1776,6527,0,13080,0,116,1368,683,1,294,243,686,0,UK
6914,2021-05-25 02:00:00,5,2:00:00,21089,22008,19375.0,1821,6527,0,13080,0,419,1367,683,0,294,158,687,0,UK
6915,2021-05-25 02:30:00,6,2:30:00,20669,21840,18936.0,1865,6527,0,13080,0,671,1367,683,0,246,95,687,0,UK
6916,2021-05-25 03:00:00,7,3:00:00,20651,22025,18923.0,1907,6527,0,13080,0,874,1366,683,0,98,2,687,0,UK
6917,2021-05-25 03:30:00,8,3:30:00,20498,22200,18795.0,1949,6527,0,13080,0,1145,1367,683,0,-16,-42,688,0,UK
6918,2021-05-25 04:00:00,9,4:00:00,20356,22080,18701.0,1947,6527,0,13080,0,1207,1119,683,0,-18,-1,687,0,UK
6919,2021-05-25 04:30:00,10,4:30:00,20311,22051,18687.0,1945,6527,0,13080,0,1192,1098,683,0,-50,0,688,0,UK
6920,2021-05-25 05:00:00,11,5:00:00,20733,22269,19060.0,1933,6527,30,13080,0,1038,1118,677,0,29,0,538,0,UK
6921,2021-05-25 05:30:00,12,5:30:00,21603,22808,19833.0,1921,6527,188,13080,0,706,1115,678,0,146,0,533,0,UK
6922,2021-05-25 06:00:00,13,6:00:00,24026,24591,22051.0,1939,6527,374,13080,0,65,1492,747,0,59,53,747,0,UK
6923,2021-05-25 06:30:00,14,6:30:00,26154,26745,23956.0,1957,6527,689,13080,0,6,1511,755,0,-85,10,755,0,UK
6924,2021-05-25 07:00:00,15,7:00:00,28647,29470,26176.0,1984,6527,1120,13080,0,9,1704,885,0,-248,-66,849,0,UK
6925,2021-05-25 07:30:00,16,7:30:00,29568,30675,27010.0,2010,6527,1620,13080,0,7,1704,895,0,-397,-203,853,0,UK
6926,2021-05-25 08:00:00,17,8:00:00,30443,31741,27697.0,2061,6527,1950,13080,0,7,1896,941,0,-456,-335,948,0,UK
6927,2021-05-25 08:30:00,18,8:30:00,30504,31861,27698.0,2111,6527,2310,13080,0,9,1903,944,0,-456,-392,951,0,UK
6928,2021-05-25 09:00:00,19,9:00:00,30952,32254,28052.0,2140,6527,2630,13080,0,3,1902,944,0,-456,-343,951,0,UK
6929,2021-05-25 09:30:00,20,9:30:00,30906,32240,27862.0,2168,6527,2870,13080,0,5,1903,945,0,-456,-373,952,0,UK
6930,2021-05-25 10:00:00,21,10:00:00,31016,32399,27810.0,2154,6527,3020,13080,0,9,1902,944,0,-456,-418,950,0,UK
6931,2021-05-25 10:30:00,22,10:30:00,31174,32537,27974.0,2139,6527,3340,13080,0,10,1904,944,0,-456,-397,951,0,UK
6932,2021-05-25 11:00:00,23,11:00:00,31196,32620,27979.0,2121,6527,3630,13080,0,9,1903,944,0,-456,-459,950,0,UK
6933,2021-05-25 11:30:00,24,11:30:00,31271,32711,28044.0,2103,6527,3990,13080,0,9,1903,944,0,-456,-475,951,0,UK
6934,2021-05-25 12:00:00,25,12:00:00,31564,32902,28338.0,2082,6527,4030,13080,0,9,1903,944,0,-456,-373,950,0,UK
6935,2021-05-25 12:30:00,26,12:30:00,31149,32518,27946.0,2060,6527,4190,13080,0,9,1903,946,0,-456,-404,951,0,UK
6936,2021-05-25 13:00:00,27,13:00:00,30784,32190,27621.0,2047,6527,4020,13080,0,9,1998,989,0,-456,-441,997,0,UK
6937,2021-05-25 13:30:00,28,13:30:00,30397,31857,27258.0,2034,6527,4060,13080,0,8,2002,992,0,-456,-496,999,0,UK
